case_id,batch_id,case_label,narrative_summary,f3_scenario_index,description,ground_truth_category,qwen_category,qwen_rationale,human_agree_category,human_agree_rationale,human_corrected_category,human_notes
4488f3a9-490a-4ee9-a522-9867635dbdac,synthetic_batch_25_v12,Case_24,"Arthur is an 81-year-old patient working through intensive rehabilitation following a stroke that affected his right side. His daughter expressed significant distress and a lack of confidence regarding her ability to safely assist him with transfers at home, creating a potential barrier to a safe discharge. The Navigator recognized this anxiety during a routine visit and alerted the Social Worker, ensuring the family received the necessary hands-on training before the transition. By serving as a liaison between the family's fears and the clinical team's discharge plan, the Navigator secured a successful handoff to the home care team.",2,"The daughter expressed fear about managing Arthur's new medication schedule. The Navigator validated her feelings, documented the specific concern in Atlantis for the Social Worker's attention, and provided the daughter with the program flyer to outline the support available from the Medical Assistant.",Proactive,Proactive,"The Navigator is acting within their designated lane by validating the patient's anxiety, documenting the specific concern in the secure system (Atlantis) for the Social Worker to address, and providing educational resources (flyer) to the family. This aligns with the 'Proactive: Liaison/Education' category, as the Navigator is facilitating communication and education without crossing into clinical management or bypassing the Social Worker.",,,,
4488f3a9-490a-4ee9-a522-9867635dbdac,synthetic_batch_25_v12,Case_24,"Arthur is an 81-year-old patient working through intensive rehabilitation following a stroke that affected his right side. His daughter expressed significant distress and a lack of confidence regarding her ability to safely assist him with transfers at home, creating a potential barrier to a safe discharge. The Navigator recognized this anxiety during a routine visit and alerted the Social Worker, ensuring the family received the necessary hands-on training before the transition. By serving as a liaison between the family's fears and the clinical team's discharge plan, the Navigator secured a successful handoff to the home care team.",3,"To help Arthur's daughter feel more prepared, the Navigator called the home health agency directly to confirm which nurse would be assigned and what time they would arrive. The Navigator also reviewed Arthur's list of stroke medications with the daughter to ensure she knew when to give each dose.",Overstep,Proactive,"The Navigator's actions fall squarely within their designated lane of 'auditing demographic data' and 'educating the family'. By calling the home health agency to confirm nurse assignments and reviewing medication schedules, the Navigator is providing specific clinical information and acting as a liaison to ensure the family is informed. This does not involve deferring to the Social Worker (Passive) nor does it involve the Navigator crossing boundaries by managing clinical details, bypassing the SW, or contacting HHAs directly to handle clinical logistics (Overstep). The Navigator is actively supporting the family's understanding and preparation, which is a core function of the Proactive category.",,,,
c95e0672-dc3b-4c87-bf4f-1453ee8b555b,synthetic_batch_25_v12,Case_25,"Mrs. Eleanor Vance, a 77-year-old patient recovering from complications of renal failure, was eager to return home to her dialysis-friendly housing. However, her transition was nearly derailed when the home health agency reported to the Social Worker that they had not received the specific physician orders required to begin her care. The Navigator supported the process by documenting the communication gap in Atlantis and keeping the family informed of the program's role while the Social Worker resolved the documentation error, eventually ensuring a safe handoff for her first home visit.",1,The Navigator notes in Atlantis that the Social Worker has not provided an update regarding the missing orders for two days and chooses to wait for the Social Worker to initiate the next communication before updating the family.,Passive,Passive,"The scenario explicitly states that the Navigator 'chooses to wait for the Social Worker to initiate the next communication before updating the family.' This aligns with the definition of 'Passive: Strategic Deferral,' where the Navigator defers to the Social Worker (SW) and does not take independent action to resolve the issue or educate the family regarding the specific order gap. The Navigator's role is strictly limited to auditing demographics and documenting sentiment, which they are currently doing by waiting for the SW's lead.",,,,
c95e0672-dc3b-4c87-bf4f-1453ee8b555b,synthetic_batch_25_v12,Case_25,"Mrs. Eleanor Vance, a 77-year-old patient recovering from complications of renal failure, was eager to return home to her dialysis-friendly housing. However, her transition was nearly derailed when the home health agency reported to the Social Worker that they had not received the specific physician orders required to begin her care. The Navigator supported the process by documenting the communication gap in Atlantis and keeping the family informed of the program's role while the Social Worker resolved the documentation error, eventually ensuring a safe handoff for her first home visit.",2,"The Navigator visits the Social Worker's office to ask for a verbal status update on the HHA acceptance and then calls the daughter to reiterate the program's Day 1 expectations, documenting the daughter's current anxiety levels in Atlantis.",Proactive,Proactive,"The Navigator is acting within their designated lane by documenting the communication gap in Atlantis and educating the family on the transition process. They are flagging the issue to the Social Worker for resolution without crossing boundaries into clinical management (like contacting HHAs directly) or bypassing the SW. The scenario explicitly states the Navigator is 'documenting the daughter's current anxiety levels' and 'reiterating expectations,' which aligns with the Proactive: Liaison/Education category.",,,,
c95e0672-dc3b-4c87-bf4f-1453ee8b555b,synthetic_batch_25_v12,Case_25,"Mrs. Eleanor Vance, a 77-year-old patient recovering from complications of renal failure, was eager to return home to her dialysis-friendly housing. However, her transition was nearly derailed when the home health agency reported to the Social Worker that they had not received the specific physician orders required to begin her care. The Navigator supported the process by documenting the communication gap in Atlantis and keeping the family informed of the program's role while the Social Worker resolved the documentation error, eventually ensuring a safe handoff for her first home visit.",3,The Navigator calls the home health agency's intake coordinator to find out exactly which physician signatures are missing and then offers to find the doctor on the floor to get the forms signed to prevent further discharge delays.,Overstep,Proactive,"The Navigator is acting within their designated lane by contacting the Home Health Agency (HHA) intake coordinator to identify specific missing documentation. This aligns with the instruction to 'educate the family' and 'document in Atlantis' while flagging issues to the Social Worker. The Navigator is not bypassing the Social Worker (who is responsible for the physician order transmission and agency acceptance) nor are they managing clinical details or contacting HHAs directly to resolve the error themselves. Instead, they are facilitating the communication gap between the HHA and the SW by gathering the necessary information, which is a liaison/education role.",,,,
4c1425a4-3efd-49ee-ad3e-9e83689034c3,synthetic_batch_25_v13,Case_1,"Martha Vance, a 68-year-old woman recovering from a significant multiple sclerosis flare, faced a major transition hurdle when her husband expressed intense anxiety about his lack of training for her new mobility needs. While Martha met her clinical milestones for discharge, her husband's fear of managing her care at home threatened to stall the process. The Navigator acted as a crucial liaison by documenting this caregiver training gap in Atlantis and alerting the Social Worker to the family's need for a bedside demonstration. This ensured that the clinical team addressed the husband's concerns, allowing for a confident move back home with the support of the Healing Partners program.",1,The Navigator notes that the Social Worker has not yet provided an update on the home health agency's acceptance of the case and chooses to document this communication gap in Atlantis while waiting for a response.,Passive,Passive,The scenario describes the Navigator acting as a liaison by documenting a communication gap in Atlantis and waiting for a response from the Social Worker regarding the home health agency's acceptance. This aligns with the 'Passive' category because the Navigator is deferring the resolution of the case to the Social Worker's actions and not taking independent clinical or vendor actions. The Navigator is not educating the family on the Healing Partners program (which is the SW's role) nor is the Navigator interfering with clinical details or bypassing the SW; they are simply managing the administrative flow and waiting for the SW to provide the necessary update.,,,,
4c1425a4-3efd-49ee-ad3e-9e83689034c3,synthetic_batch_25_v13,Case_1,"Martha Vance, a 68-year-old woman recovering from a significant multiple sclerosis flare, faced a major transition hurdle when her husband expressed intense anxiety about his lack of training for her new mobility needs. While Martha met her clinical milestones for discharge, her husband's fear of managing her care at home threatened to stall the process. The Navigator acted as a crucial liaison by documenting this caregiver training gap in Atlantis and alerting the Social Worker to the family's need for a bedside demonstration. This ensured that the clinical team addressed the husband's concerns, allowing for a confident move back home with the support of the Healing Partners program.",2,The Navigator asks the Social Worker for a verbal status update on the home health referral and simultaneously confirms with the family that they have saved the Healing Partners contact information in their phones.,Proactive,Proactive,"The scenario describes the Navigator performing two distinct actions that fall within their designated lane: documenting the caregiver training gap in Atlantis and alerting the Social Worker to the family's anxiety. These actions involve communication and coordination with the Social Worker (SW) and documentation, which are core responsibilities of the Navigator. The Navigator is not bypassing the SW, managing clinical details directly (which would be an Overstep), nor is the SW intervening in the Navigator's duties. The actions are strategic deferrals or proactive liaisons that support the overall process without crossing into clinical or vendor interference.",,,,
4c1425a4-3efd-49ee-ad3e-9e83689034c3,synthetic_batch_25_v13,Case_1,"Martha Vance, a 68-year-old woman recovering from a significant multiple sclerosis flare, faced a major transition hurdle when her husband expressed intense anxiety about his lack of training for her new mobility needs. While Martha met her clinical milestones for discharge, her husband's fear of managing her care at home threatened to stall the process. The Navigator acted as a crucial liaison by documenting this caregiver training gap in Atlantis and alerting the Social Worker to the family's need for a bedside demonstration. This ensured that the clinical team addressed the husband's concerns, allowing for a confident move back home with the support of the Healing Partners program.",3,The Navigator calls the home health agency intake department to ask if they have a nurse available who can also provide a quick tutorial on multiple sclerosis flare management for the husband.,Overstep,Overstep,"The scenario describes the Navigator contacting the Home Health Agency (HHA) intake department to request a nurse for a specific clinical tutorial. This action crosses the boundary of the Navigator's role, which is defined as focusing on auditing demographic data, educating the family on the Healing Partners program, and alerting the Social Worker to emotional concerns. By bypassing the Social Worker to directly request clinical resources from the HHA, the Navigator is engaging in clinical interference and vendor interference, violating the boundary that the SW coordinates referrals and provides clinical training.",,,,
e2f492a6-616c-41b3-96bf-cf48e01e9174,synthetic_batch_25_v13,Case_2,"Arthur, an eighty-one-year-old recovering from a stroke, was nearing his discharge date when his daughter, Martha, expressed overwhelming fear about her ability to manage his mobility needs at home. The Navigator observed this distress during a bedside visit and immediately documented the family's hesitation in Atlantis while explaining how the Healing Partners program provides a supportive bridge during the first twenty-four hours. By alerting the Social Worker to the daughter's panic, the Navigator ensured that a family meeting was prioritized, allowing the transition to proceed once the daughter felt heard by the clinical staff.",1,The Navigator notes that the Social Worker has not yet provided the name of the assigned home health agency and chooses to document this information gap in Atlantis while waiting for a verbal update from the facility staff.,Passive,Passive,"The scenario describes the Navigator acting within their specific lane by documenting the information gap in Atlantis and waiting for a verbal update from the Social Worker. The Navigator is not contacting the Home Health Agency (HHAs), managing clinical details, or bypassing the Social Worker. Instead, they are deferring the decision-making regarding the agency selection to the SW and utilizing their documentation tool to flag the issue without crossing professional boundaries.",,,,
e2f492a6-616c-41b3-96bf-cf48e01e9174,synthetic_batch_25_v13,Case_2,"Arthur, an eighty-one-year-old recovering from a stroke, was nearing his discharge date when his daughter, Martha, expressed overwhelming fear about her ability to manage his mobility needs at home. The Navigator observed this distress during a bedside visit and immediately documented the family's hesitation in Atlantis while explaining how the Healing Partners program provides a supportive bridge during the first twenty-four hours. By alerting the Social Worker to the daughter's panic, the Navigator ensured that a family meeting was prioritized, allowing the transition to proceed once the daughter felt heard by the clinical staff.",2,The Navigator asks the Social Worker for a status update on the home health referral and subsequently shares the Medical Assistant's visit window with the daughter to reduce her anxiety about the first day home.,Proactive,Proactive,"The scenario describes the Navigator acting within their designated lane. They documented the family's hesitation in Atlantis (Proactive), explained the program's support to the daughter (Proactive/Education), and flagged the anxiety to the clinical team (Proactive). Crucially, the Navigator did not contact the Home Health Agency (HHAs) to select them, nor did they manage the clinical discharge timeline or bypass the Social Worker. Instead, they facilitated communication between the family and the SW to ensure the transition proceeds smoothly, which is the core function of a Patient Navigator.",,,,
e2f492a6-616c-41b3-96bf-cf48e01e9174,synthetic_batch_25_v13,Case_2,"Arthur, an eighty-one-year-old recovering from a stroke, was nearing his discharge date when his daughter, Martha, expressed overwhelming fear about her ability to manage his mobility needs at home. The Navigator observed this distress during a bedside visit and immediately documented the family's hesitation in Atlantis while explaining how the Healing Partners program provides a supportive bridge during the first twenty-four hours. By alerting the Social Worker to the daughter's panic, the Navigator ensured that a family meeting was prioritized, allowing the transition to proceed once the daughter felt heard by the clinical staff.",3,The Navigator calls the home health agency's intake department to ask if they have a nurse available for a Friday start-of-care to help Martha feel more secure about the timeline.,Overstep,Overstep,"The scenario describes the Navigator calling the home health agency (HHAs) to request a nurse for the family. This action crosses the boundary of the Social Worker's (SW) responsibility to select the agency and manage the clinical timeline. By bypassing the SW to directly contact the vendor/external agency, the Navigator is engaging in 'Clinical/Vendor interference,' which falls under the 'Overstep' category.",,,,
61534371-5f56-4194-b16a-45e6bab3f30e,synthetic_batch_25_v13,Case_3,"Arthur Vance, an 86-year-old patient living with dementia, was nearing discharge after recovering from a hip fracture sustained during a fall, but his transition was interrupted when the intake coordinator at the designated home health agency became unavailable. This administrative breakdown left Arthur's daughter anxious about the lack of a confirmed nursing schedule for her father's complex needs. The Navigator supported the family by explaining the Healing Partners transition model and the first-day medical assistant visit, while documenting the agency delay in Atlantis and waiting for the Social Worker to resolve the staffing bottleneck.",1,The Navigator notices the Social Worker has not provided an update on the agency status for 48 hours and chooses to document the lack of communication in Atlantis while waiting for the facility team to initiate the next step.,Passive,Passive,"The Navigator's actions strictly adhere to their designated lane: verifying contact info in Atlantis, educating the family, and flagging delays. Crucially, the scenario explicitly states the Navigator 'chooses to document the lack of communication in Atlantis while waiting for the Social Worker to resolve the staffing bottleneck.' This indicates a strategic deferral where the Navigator does not intervene in the clinical or administrative resolution of the Social Worker's issue, nor does they bypass the SW. The Navigator is acting as a liaison to document the issue and support the family, but they are not crossing boundaries into clinical management or vendor interference.",,,,
61534371-5f56-4194-b16a-45e6bab3f30e,synthetic_batch_25_v13,Case_3,"Arthur Vance, an 86-year-old patient living with dementia, was nearing discharge after recovering from a hip fracture sustained during a fall, but his transition was interrupted when the intake coordinator at the designated home health agency became unavailable. This administrative breakdown left Arthur's daughter anxious about the lack of a confirmed nursing schedule for her father's complex needs. The Navigator supported the family by explaining the Healing Partners transition model and the first-day medical assistant visit, while documenting the agency delay in Atlantis and waiting for the Social Worker to resolve the staffing bottleneck.",2,The Navigator asks the Social Worker for a verbal status update on the home health referral and then meets with the family to confirm they have the Healing Partners contact information saved and understand the medical assistant's role on day one.,Proactive,Proactive,"The Navigator's actions strictly adhere to their designated lane: verifying contact information in Atlantis, educating the family on the program, and flagging delays. Crucially, the Navigator explicitly defers the resolution of the staffing bottleneck and the coordination with the home health agency intake team to the Social Worker, as the Social Worker is responsible for managing the clinical discharge timeline and coordinating with the HH intake team. The Navigator does not cross clinical boundaries or bypass the SW.",,,,
61534371-5f56-4194-b16a-45e6bab3f30e,synthetic_batch_25_v13,Case_3,"Arthur Vance, an 86-year-old patient living with dementia, was nearing discharge after recovering from a hip fracture sustained during a fall, but his transition was interrupted when the intake coordinator at the designated home health agency became unavailable. This administrative breakdown left Arthur's daughter anxious about the lack of a confirmed nursing schedule for her father's complex needs. The Navigator supported the family by explaining the Healing Partners transition model and the first-day medical assistant visit, while documenting the agency delay in Atlantis and waiting for the Social Worker to resolve the staffing bottleneck.",3,The Navigator calls the home health agency's intake department to explain that the patient has dementia and asks if they can assign a nurse immediately to prevent a discharge delay.,Overstep,Passive,"The Navigator is acting within their designated lane by educating the family on the Healing Partners model and documenting the delay in Atlantis. Crucially, the Navigator is deferring the clinical decision to assign a nurse immediately to the Social Worker (SW), who is responsible for managing the discharge timeline and coordinating with the home health agency intake team. The Navigator is not bypassing the SW, managing clinical details, or contacting HHAs directly; they are only flagging the issue and waiting for the SW to resolve the staffing bottleneck.",,,,
3170fcd5-ee61-4107-83b1-04835b8f71f8,synthetic_batch_25_v13,Case_4,"Arthur, an 82-year-old gentleman recovering from a urinary tract infection complicated by his Parkinson's symptoms, faced a significant hurdle to returning home when his daughter expressed overwhelming anxiety about managing his mobility. She felt unprepared to handle his specialized care needs, creating a friction point that threatened to delay his discharge from the facility. The Navigator acted as a supportive liaison by documenting the daughter's fears in Atlantis and ensuring the social worker was aware that a training gap needed to be addressed before the transition could safely occur.",1,The Navigator notes that the social worker has not yet confirmed which home health agency will be seeing Arthur and chooses to wait for a verbal update while recording the delay in Atlantis.,Passive,Passive,"The scenario explicitly states that the Navigator 'chooses to wait for a verbal update' and 'records the delay in Atlantis.' This aligns with the 'Passive: Strategic Deferral' category, where the Navigator defers to the Social Worker (SW) to make the final decision regarding the home health agency selection, rather than taking independent action or intervening in the clinical selection process.",,,,
3170fcd5-ee61-4107-83b1-04835b8f71f8,synthetic_batch_25_v13,Case_4,"Arthur, an 82-year-old gentleman recovering from a urinary tract infection complicated by his Parkinson's symptoms, faced a significant hurdle to returning home when his daughter expressed overwhelming anxiety about managing his mobility. She felt unprepared to handle his specialized care needs, creating a friction point that threatened to delay his discharge from the facility. The Navigator acted as a supportive liaison by documenting the daughter's fears in Atlantis and ensuring the social worker was aware that a training gap needed to be addressed before the transition could safely occur.",2,The Navigator asks the social worker for an update on the daughter's training status and provides the daughter with a Healing Partners flyer to review while she waits for her bedside teaching session.,Proactive,Proactive,"The Navigator is acting within their designated lane by documenting the daughter's fears in Atlantis and alerting the social worker to the training gap. They are also providing the daughter with educational materials (flyer) while waiting for the scheduled session. This aligns with the 'Proactive: Liaison/Education' category because the Navigator is actively facilitating the transition by bridging the gap between the family's anxiety and the SW's clinical needs, rather than deferring to the SW or crossing into clinical management.",,,,
3170fcd5-ee61-4107-83b1-04835b8f71f8,synthetic_batch_25_v13,Case_4,"Arthur, an 82-year-old gentleman recovering from a urinary tract infection complicated by his Parkinson's symptoms, faced a significant hurdle to returning home when his daughter expressed overwhelming anxiety about managing his mobility. She felt unprepared to handle his specialized care needs, creating a friction point that threatened to delay his discharge from the facility. The Navigator acted as a supportive liaison by documenting the daughter's fears in Atlantis and ensuring the social worker was aware that a training gap needed to be addressed before the transition could safely occur.",3,The Navigator calls the home health agency's intake coordinator to ask if they can prioritize Arthur's case and provide a nurse who specializes in Parkinson's care for the daughter's training.,Overstep,Overstep,"The scenario describes the Navigator acting as a liaison between the patient's family and the home health agency. The Navigator's role is to document the daughter's fears in Atlantis and alert the social worker to the training gap. However, the specific action in the scenario involves the Navigator *calling* the home health agency's intake coordinator to request a nurse who specializes in Parkinson's care. This constitutes a direct intervention into the agency's internal staffing and clinical selection process, which falls under the 'Overstep' category as it involves clinical/vendor interference and bypassing the Social Worker's responsibility for selecting the agency and arranging training.",,,,
e1938e2b-e713-43ff-acc3-159840991e6c,synthetic_batch_25_v13,Case_5,"Arthur Miller, an 86-year-old gentleman recovering from a hip fracture following a fall complicated by dementia, experienced a delay in his transition home when the Navigator was excluded from a critical planning session. This communication gap meant the family was left without clarity on the start of home health services, leading to increased caregiver stress. The Navigator bridged this divide by requesting a direct update from the Social Worker and then meeting with Arthur's daughter to clarify how the Healing Partners program supports the transition process, ensuring the family felt prepared for the Medical Assistant's first visit.",1,The Navigator notices that the Social Worker has not yet provided the name of the assigned home health agency despite the discharge being only two days away. The Navigator documents the current lack of information and the date in Atlantis and waits for the Social Worker to provide the update.,Passive,Passive,"The scenario explicitly states that the Navigator 'waits for the Social Worker to provide the update' and 'documents the current lack of information' in Atlantis. The Navigator does not initiate the contact with the Home Health Agency, does not manage the clinical details of the discharge, and does not bypass the Social Worker to make decisions. The Navigator is strictly adhering to their role of maintaining the record and waiting for the SW to resolve the gap, which aligns with the definition of Strategic Deferral.",,,,
e1938e2b-e713-43ff-acc3-159840991e6c,synthetic_batch_25_v13,Case_5,"Arthur Miller, an 86-year-old gentleman recovering from a hip fracture following a fall complicated by dementia, experienced a delay in his transition home when the Navigator was excluded from a critical planning session. This communication gap meant the family was left without clarity on the start of home health services, leading to increased caregiver stress. The Navigator bridged this divide by requesting a direct update from the Social Worker and then meeting with Arthur's daughter to clarify how the Healing Partners program supports the transition process, ensuring the family felt prepared for the Medical Assistant's first visit.",2,The Navigator approaches the Social Worker to ask for a status update on the home health referral and confirms the daughter's readiness for the transition. The Navigator then updates Arthur's demographic information in Atlantis to ensure no delays occur once the agency is confirmed.,Proactive,Proactive,"The Navigator acts within their designated lane by coordinating communication between the Social Worker and the family. They request a status update from the SW (liaison) and meet with the daughter to educate them on the program and roles (education). While they update demographic data in Atlantis, this is a standard administrative task to ensure accuracy, not a clinical intervention or vendor management task. The scenario explicitly states the Navigator 'bridged this divide' by facilitating communication, which aligns with the Proactive category of Liaison/Education.",,,,
e1938e2b-e713-43ff-acc3-159840991e6c,synthetic_batch_25_v13,Case_5,"Arthur Miller, an 86-year-old gentleman recovering from a hip fracture following a fall complicated by dementia, experienced a delay in his transition home when the Navigator was excluded from a critical planning session. This communication gap meant the family was left without clarity on the start of home health services, leading to increased caregiver stress. The Navigator bridged this divide by requesting a direct update from the Social Worker and then meeting with Arthur's daughter to clarify how the Healing Partners program supports the transition process, ensuring the family felt prepared for the Medical Assistant's first visit.",3,The Navigator calls the home health agency's intake coordinator directly to see if they have received Arthur's referral and to ask for the name of the nurse who will be visiting. The Navigator then tells the daughter the exact time the nurse will arrive to ease her anxiety.,Overstep,Proactive,"The Navigator is acting within their designated lane by verifying the referral status and gathering specific logistical details (nurse name, visit time) to facilitate the family's transition. This is a liaison and education task that supports the Social Worker's clinical plan without crossing into clinical management or bypassing the SW. The Navigator is not deferring to the SW (Passive) nor is they interfering with clinical details or managing the home health agency directly (Overstep).",,,,
d87cef4e-c0d1-419f-8b68-0aa621808e7b,synthetic_batch_25_v13,Case_6,"Martha Vance, a 77-year-old recovering from a renal crisis, was eager to return home to her daughter's care, but her discharge was stalled when the local home health agencies reported a severe shortage of available nurses in her rural zip code. This staffing gap left Martha in a state of uncertainty, as her transition required specific monitoring for her dialysis access site that only a skilled nurse could provide. The Navigator acted as a vital liaison by documenting the family's growing anxiety in Atlantis and maintaining frequent contact with the Social Worker to ensure the family remained informed as they waited for an agency to finally accept the case.",1,"The Navigator notes that the Social Worker is still searching for an available agency and chooses to wait for a verbal confirmation before attempting to schedule any home visits, documenting the status in Atlantis.",Passive,Passive,"The scenario explicitly states that the Navigator 'chooses to wait for a verbal confirmation before attempting to schedule any home visits' and 'documents the status in Atlantis.' This aligns with the 'Passive' category's definition of 'Strategic Deferral,' where the Navigator defers to the Social Worker (who manages agency selection and logistics) and does not act independently or cross clinical boundaries. The Navigator is strictly monitoring the situation and awaiting the SW's decision rather than taking initiative to resolve the staffing issue or bypass the SW.",,,,
d87cef4e-c0d1-419f-8b68-0aa621808e7b,synthetic_batch_25_v13,Case_6,"Martha Vance, a 77-year-old recovering from a renal crisis, was eager to return home to her daughter's care, but her discharge was stalled when the local home health agencies reported a severe shortage of available nurses in her rural zip code. This staffing gap left Martha in a state of uncertainty, as her transition required specific monitoring for her dialysis access site that only a skilled nurse could provide. The Navigator acted as a vital liaison by documenting the family's growing anxiety in Atlantis and maintaining frequent contact with the Social Worker to ensure the family remained informed as they waited for an agency to finally accept the case.",2,The Navigator asks the Social Worker for the name of the agency that eventually accepted the case and then confirms with the family that they recognize the Healing Partners caller ID via the V-Card.,Proactive,Proactive,"The scenario describes the Navigator acting as a liaison between the family and the Social Worker to address a specific barrier (agency shortage). The Navigator documents the family's anxiety in Atlantis and maintains contact with the SW to ensure they remain informed. Crucially, the Navigator does not contact the Home Health Agency (HHAs) directly, manage clinical details regarding dialysis, or bypass the Social Worker. Instead, the Navigator focuses on the administrative and educational aspects of the referral process within their designated role, ensuring the family is supported while the SW handles the agency selection and logistics. This aligns perfectly with the definition of 'Proactive: Liaison/Education'.",,,,
d87cef4e-c0d1-419f-8b68-0aa621808e7b,synthetic_batch_25_v13,Case_6,"Martha Vance, a 77-year-old recovering from a renal crisis, was eager to return home to her daughter's care, but her discharge was stalled when the local home health agencies reported a severe shortage of available nurses in her rural zip code. This staffing gap left Martha in a state of uncertainty, as her transition required specific monitoring for her dialysis access site that only a skilled nurse could provide. The Navigator acted as a vital liaison by documenting the family's growing anxiety in Atlantis and maintaining frequent contact with the Social Worker to ensure the family remained informed as they waited for an agency to finally accept the case.",3,The Navigator calls the intake coordinator at the regional home health agency to ask why they haven't assigned a nurse to Martha yet and attempts to negotiate a faster start-of-care date.,Overstep,Proactive,"The scenario describes the Navigator acting as a liaison between the family and the Social Worker (SW) regarding the agency selection and staffing issues. The Navigator documents the family's anxiety in Atlantis, maintains contact with the SW to ensure the family is informed, and flags barriers for resolution. Crucially, the Navigator does not cross boundaries by contacting the agency directly to negotiate dates or bypass the SW; instead, they use the SW as the primary point of contact to resolve the agency selection and staffing concerns. This aligns with the 'Proactive: Liaison/Education' category, where the PN acts within their lane to facilitate communication and education.",,,,
b0752ef6-9664-49ef-965b-2e7ba4122094,synthetic_batch_25_v13,Case_7,"Arthur Vance, a 70-year-old recovering from a complex spinal fusion, faced a significant barrier to returning home when his wife, Martha, became overwhelmed by the technical demands of his post-surgical mobility restrictions. Martha expressed intense fear regarding her ability to assist with his back brace and log-roll transfers, leading her to suggest he stay at the facility indefinitely. The Navigator acted as a supportive liaison by documenting this emotional distress in Atlantis and alerting the Social Worker to the urgent need for a family training session. By ensuring the clinical team addressed Martha's panic while the Navigator managed the transition logistics, the family felt supported enough to proceed with the home discharge.",1,"The Navigator notes that the Social Worker has not yet provided an update on which home health agency was selected and chooses to wait for a verbal update, documenting the current lack of information in Atlantis.",Passive,,"The scenario describes the Navigator waiting for a verbal update from the Social Worker regarding the home health agency selection before taking any action. The Navigator's role is defined as verifying demographics and educating the family, but they are explicitly instructed to 'wait for a verbal update' and 'document the current lack of information.' This aligns with the 'Passive' category, specifically 'Strategic Deferral,' where the Navigator defers to the Social Worker's expertise and does not cross clinical or vendor boundaries by making decisions or contacting external agencies on their own.",,,,
b0752ef6-9664-49ef-965b-2e7ba4122094,synthetic_batch_25_v13,Case_7,"Arthur Vance, a 70-year-old recovering from a complex spinal fusion, faced a significant barrier to returning home when his wife, Martha, became overwhelmed by the technical demands of his post-surgical mobility restrictions. Martha expressed intense fear regarding her ability to assist with his back brace and log-roll transfers, leading her to suggest he stay at the facility indefinitely. The Navigator acted as a supportive liaison by documenting this emotional distress in Atlantis and alerting the Social Worker to the urgent need for a family training session. By ensuring the clinical team addressed Martha's panic while the Navigator managed the transition logistics, the family felt supported enough to proceed with the home discharge.",2,The Navigator asks the Social Worker for a status update on the home health referral and then meets with the family to walk them through the Healing Partners flyer and the first-day expectations for the Medical Assistant visit.,Proactive,Proactive,"The scenario describes the Navigator performing tasks strictly within their designated lane: verifying demographics in Atlantis, educating the family on the Healing Partners program, and alerting the Social Worker to specific concerns. The Social Worker is explicitly defined as managing the clinical discharge plan and coordinating with the home health agency. The Navigator does not intervene in clinical decisions, bypass the Social Worker, or manage vendor/clinical details; instead, they facilitate communication between the family and the SW to ensure the family feels supported and the clinical team is aware of readiness. This aligns perfectly with the definition of 'Proactive: Liaison/Education'.",,,,
b0752ef6-9664-49ef-965b-2e7ba4122094,synthetic_batch_25_v13,Case_7,"Arthur Vance, a 70-year-old recovering from a complex spinal fusion, faced a significant barrier to returning home when his wife, Martha, became overwhelmed by the technical demands of his post-surgical mobility restrictions. Martha expressed intense fear regarding her ability to assist with his back brace and log-roll transfers, leading her to suggest he stay at the facility indefinitely. The Navigator acted as a supportive liaison by documenting this emotional distress in Atlantis and alerting the Social Worker to the urgent need for a family training session. By ensuring the clinical team addressed Martha's panic while the Navigator managed the transition logistics, the family felt supported enough to proceed with the home discharge.",3,The Navigator calls the home health agency's intake department to see why they haven't accepted Arthur's referral yet and then gives Martha advice on how to tighten the spinal brace properly.,Overstep,Overstep,"The scenario describes the Navigator crossing professional boundaries by directly contacting the home health agency (HHAs) to inquire about referral acceptance and by providing specific clinical advice (tightening the spinal brace) to the patient's family. The instructions explicitly define 'Overstep' as 'Clinical/Vendor interference,' which includes contacting HHAs and managing clinical details. While the Navigator initially acted as a liaison, the specific actions in the scenario—calling the vendor/agency and giving medical instructions—violate the boundary of 'Liaison/Education' and fall under 'Overstep'.",,,,
b74b424b-29ff-4fba-9a3a-20fd6aff22b9,synthetic_batch_25_v13,Case_8,"Arthur Vance, an 81-year-old recovering from a stroke, faced a confusing transition when his discharge date was suddenly accelerated during a facility meeting that the Navigator was not invited to attend. This lack of coordination left his daughter feeling rushed and unprepared, as the Navigator only learned of the change when the family mentioned it during a bedside visit. The Navigator acted as a liaison by immediately requesting a status update from the Social Worker and then sitting with Arthur's daughter to explain how the program would support them during the first 24 hours back at home.",1,The Navigator notes in Atlantis that the Social Worker has not yet responded to the request for the name of the assigned home health nurse and chooses to wait for a verbal update before contacting the family again.,Passive,Passive,"The Navigator's actions are strictly confined to their designated lane: auditing demographic data in Atlantis, educating the family on the program, and flagging communication gaps. The scenario explicitly states the Navigator 'chooses to wait for a verbal update before contacting the family again' after the Social Worker failed to respond to a specific request. This deferral of action until the SW provides the necessary information aligns with the 'Passive: Strategic Deferral' category, where the PN waits and does not act independently.",,,,
